id,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,primary_genres,secondary_genres,PrimarynSecondary_genres
1604,Arthur Grumiaux,0.98836,0.33844,374458.64,0.168348,0.435664,0.148664,-16.35068,0.049544,98.66144,0.400908,4.8,10,1,25,"['classical performance', 'violin']",classical,performance,classical/performance
1612,Arthur Rubin,0.93,0.582,103267,0.503,0.372,0.322,-10.92,0.169,126.176,0.908,2,11,0,1,"['classical', 'classical performance', 'classical piano']",classical,performance,classical/performance
3377,Bruno Walter,0.916391566,0.288127711,520489.0873,0.146946536,0.51069246,0.173660241,-18.83682831,0.074070181,102.5638373,0.211970181,0.852409639,5,1,332,"['classical performance', 'historic orchestral performance', 'orchestral performance']",classical,performance,classical/performance
13022,Khatia Buniatishvili,0.991,0.314,199773,0.0157,0.916,0.134,-36.252,0.0356,95.89,0.0939,58,1,0,2,"['classical performance', 'classical piano']",classical,performance,classical/performance
3804,Carlo Maria Giulini,0.9744,0.3052,300290.6667,0.141813333,0.457505133,0.15874,-21.82653333,0.071713333,111.3246667,0.267213333,10.46666667,10,1,15,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
8607,Georg Kulenkampff,0.9868,0.413,456787.6,0.10974,0.23534,0.14186,-16.563,0.06354,97.3104,0.2882,1.6,9,1,5,['historic classical performance'],classical,performance,classical/performance
10226,Hélène Grimaud,0.988,0.319,292547,0.0712,0.905,0.141,-26.415,0.0379,95.365,0.0835,51,1,1,2,"['classical performance', 'classical piano']",classical,performance,classical/performance
7422,Esa-Pekka Salonen,0.950214286,0.285090476,178651.5476,0.190491762,0.836785714,0.224278571,-24.25833333,0.049064286,101.9642857,0.127661905,2.976190476,2,0,42,"['classical performance', 'finnish contemporary classical', 'nordic contemporary classical', 'orchestral performance']",classical,performance,classical/performance
26444,Wilhelm Kempff,0.98045045,0.347211712,421018.6306,0.106304144,0.477602739,0.18629009,-21.2280991,0.042872072,93.8535045,0.217086486,1.036036036,9,1,111,"['classical', 'classical performance', 'classical piano']",classical,performance,classical/performance
10561,Itzhak Perlman,0.92525,0.283214286,329118.9643,0.170192857,0.46881,0.198371429,-20.30239286,0.04665,97.49296429,0.312582143,35.71428571,2,1,28,"['classical', 'classical performance', 'violin']",classical,performance,classical/performance
8852,Gidon Kremer,0.978,0.356,580827,0.0566,0.186,0.0616,-20.647,0.0437,147.17,0.205,44,5,1,1,"['classical', 'classical performance', 'compositional ambient', 'violin']",classical,performance,classical/performance
319,Academy of St. Martin in the Fields,0.947098592,0.25483662,336150.0563,0.096639155,0.736343662,0.140494366,-23.25176056,0.043578873,99.16421127,0.1784,34.73239437,7,1,71,"['chamber orchestra', 'classical', 'classical performance']",classical,performance,classical/performance
26156,Vása Prihoda,0.9824,0.3596,211428.6,0.2012,0.49,0.24588,-14.7184,0.05838,81.9508,0.2662,2,7,1,5,['historic classical performance'],classical,performance,classical/performance
26009,Vienna State Opera Orchestra,0.95716129,0.282032258,384351.9032,0.17937129,0.329035306,0.177145161,-17.6116129,0.043883871,102.4824194,0.153283871,1.032258065,10,1,31,['classical performance'],classical,performance,classical/performance
11438,Jian Wang,0.971,0.425,168787,0.0333,0.9,0.106,-28.34,0.0388,122.039,0.477,52,7,0,1,"['chinese classical performance', 'classical cello']",classical,performance,classical/performance
11049,Jascha Heifetz,0.946358779,0.344361069,317236.6885,0.179468397,0.503276431,0.201537557,-18.96902748,0.057734504,105.3789573,0.378368244,2.135877863,2,1,655,"['classical performance', 'violin']",classical,performance,classical/performance
2351,Berlin,0.083848737,0.530894737,265129.7368,0.550421053,0.039532258,0.227742105,-14.23005263,0.035552632,135.0296316,0.710789474,43.68421053,6,1,19,"['classical', 'classical performance', 'orchestra']",classical,performance,classical/performance
923,Amadeus Quartet,0.966375,0.3424375,380630.75,0.1370375,0.6230625,0.1676375,-17.575625,0.04230625,117.550125,0.37145625,0.5625,2,1,32,"['classical performance', 'string quartet']",classical,performance,classical/performance
7530,Evgeny Kissin,0.988142857,0.284857143,485108.7143,0.0264,0.919428571,0.2432,-26.30057143,0.041957143,90.88485714,0.049742857,37,2,1,7,"['classical performance', 'classical piano']",classical,performance,classical/performance
4683,Cleveland Orchestra,0.940744479,0.3279653,318829.2997,0.152935331,0.751026132,0.153258044,-19.21105363,0.041686751,111.9080915,0.276906309,7.43533123,7,1,317,"['classical performance', 'orchestra']",classical,performance,classical/performance
5422,Daniel Barenboim,0.966,0.283125926,438287.5309,0.074431605,0.844620938,0.115277778,-25.53912346,0.044309877,97.96548148,0.136460494,27.69135802,1,1,81,"['classical', 'classical performance', 'orchestral performance']",classical,performance,classical/performance
2362,Bernard Haitink,0.972,0.268,450240,0.0869,0.896,0.137,-21.092,0.042,80.692,0.0804,24,3,1,2,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
9134,Gothenburg Symphony Orchestra,0.92,0.187,394395.6667,0.055416667,0.526066667,0.091533333,-28.05766667,0.0422,104.358,0.1275,37.66666667,7,1,3,"['classical clarinet', 'classical performance', 'orchestra']",classical,performance,classical/performance
17175,Nancy Argenta,0.937,0.36,85933,0.00764,0.437,0.171,-24.824,0.045,113.982,0.219,42,1,0,1,"['classical performance', 'classical soprano', 'historically informed performance']",classical,performance,classical/performance
23829,The English Concert,0.866375,0.39425,293230,0.1638,0.39695325,0.12853125,-20.3395,0.0434125,114.0474375,0.3908125,38.25,1,1,16,"['baroque ensemble', 'british choir', 'classical performance', 'historically informed performance']",classical,performance,classical/performance
25249,Ton Koopman,0.8257,0.302,281277.4,0.12653,0.7088,0.239,-23.4057,0.0393,106.7746,0.35463,33.8,9,1,10,"['choral', 'classical organ', 'classical performance', 'historically informed performance', 'orchestral performance']",classical,performance,classical/performance
5980,Detroit Symphony Orchestra,0.952571429,0.283857143,587756.1429,0.167942857,0.846428571,0.1855,-17.48592857,0.035871429,104.9820714,0.151535714,3.571428571,9,1,14,"['classical performance', 'orchestra']",classical,performance,classical/performance
500,Akademie für Alte Musik Berlin,0.935,0.193,183333,0.095,0.277,0.109,-23.482,0.0468,107.44,0.0419,50,4,1,1,"['baroque ensemble', 'choral', 'classical', 'classical performance', 'early music', 'historically informed performance']",classical,performance,classical/performance
13080,Kim Kashkashian,0.944,0.0724,414360,0.00997,0.604,0.096,-23.385,0.0476,66.095,0.046,43,7,1,1,"['classical performance', 'viola']",classical,performance,classical/performance
9896,Henryk Szeryng,0.956,0.428,652920,0.1985,0.2495,0.086,-16.597,0.0455,124.017,0.3295,39.5,2,1,2,"['classical performance', 'violin']",classical,performance,classical/performance
12261,Joshua Bell,0.936666667,0.3075,258593.5,0.11015,0.414483333,0.11545,-21.35966667,0.05525,127.7536667,0.198066667,31.16666667,2,1,6,"['bow pop', 'classical', 'classical performance', 'violin']",classical,performance,classical/performance
14146,Lillian Fuchs,0.992333333,0.336,413106.6667,0.0963,0.446,0.137,-17.62333333,0.039766667,99.64233333,0.377666667,0,3,1,6,"['historic classical performance', 'viola']",classical,performance,classical/performance
15456,Marek Janowski,0.9695,0.205875,333093.25,0.182275,0.347,0.16,-19.30725,0.03975,92.3925,0.095175,0,11,1,8,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
25821,Valery Gergiev,0.95,0.145,181911,0.017593333,0.845666667,0.094566667,-31.29433333,0.037933333,123.558,0.046433333,49.66666667,7,0,3,"['classical', 'classical performance', 'orchestral performance']",classical,performance,classical/performance
2145,Barry Wordsworth,0.9566,0.26987,505537.3,0.0787,0.7642,0.10997,-23.3751,0.04045,100.8303,0.13122,41.9,7,1,20,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
7599,Fabio Luisi,0.931,0.317,233800,0.171,0.0152,0.113,-17.488,0.046,98.413,0.142,0,10,1,2,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
1713,Ataúlfo Argenta,0.94,0.398375,278446.5,0.33575,0.229265113,0.1477375,-10.560375,0.0459,113.01775,0.36425,9.5,5,1,8,"['historic orchestral performance', 'spanish classical']",classical,performance,classical/performance
18052,Orchestre Symphonique de Montréal,0.893666667,0.203875,502718.8333,0.105371667,0.769916667,0.1172,-26.07441667,0.041691667,109.7191667,0.114875,39.83333333,3,1,12,"['classical performance', 'orchestra']",classical,performance,classical/performance
27073,Zoltán Kocsis,0.992666667,0.372,173333.3333,0.01973,0.927666667,0.088066667,-31.137,0.043666667,78.68766667,0.053966667,35.33333333,4,0,6,['classical performance'],classical,performance,classical/performance
12378,Juilliard String Quartet,0.945477612,0.339549254,386716.0149,0.12608209,0.397356075,0.192435821,-19.13480597,0.045064179,105.6747612,0.353331343,1.955223881,0,1,67,"['classical performance', 'string quartet']",classical,performance,classical/performance
1125,Andrés Segovia,0.975724806,0.481829457,183770.9729,0.087306318,0.861182362,0.111129845,-25.37108527,0.056163178,98.74246899,0.474353101,2.201550388,9,1,258,"['classical guitar', 'historic classical performance']",classical,performance,classical/performance
993,Amsterdam Baroque Orchestra,0.944692308,0.324153846,236193.8462,0.106661538,0.775153846,0.181307692,-24.94623077,0.041176923,108.0249231,0.373046154,28.46153846,6,1,13,"['baroque ensemble', 'classical performance']",classical,performance,classical/performance
21787,Simon Standage,0.903,0.412,201293,0.284,0.924,0.306,-18.412,0.0394,122.817,0.51,29,4,1,1,"['baroque violin', 'classical performance', 'historically informed performance', 'violin']",classical,performance,classical/performance
18901,Peter Schreier,0.9255,0.214,320087,0.12075,0.239055,0.1139,-20.0195,0.0398,102.7925,0.1083,26.5,3,1,2,"['classical performance', 'classical tenor', 'opera']",classical,performance,classical/performance
17028,Musica Antiqua Köln,0.853333333,0.338666667,361733.3333,0.199333333,0.004032,0.137666667,-18.55566667,0.0379,118.838,0.508666667,30.33333333,1,1,3,"['baroque ensemble', 'classical performance', 'early music', 'early music ensemble', 'historically informed performance']",classical,performance,classical/performance
1285,Anne-Sophie Mutter,0.943,0.278,256966.5,0.18425,0.4633,0.13215,-23.086,0.05825,136.62,0.44475,37.5,2,1,2,"['classical performance', 'violin']",classical,performance,classical/performance
6838,Edith Mathis,0.991,0.218,210533,0.0625,1.82E-05,0.427,-22.482,0.0463,79.981,0.0826,52,10,1,1,"['classical performance', 'classical soprano', 'opera']",classical,performance,classical/performance
16668,Mitsuko Uchida,0.991785714,0.277,363642.9286,0.07655,0.902428571,0.100578571,-27.55642857,0.040721429,91.29807143,0.278507143,41.5,11,1,14,"['classical performance', 'classical piano', 'japanese classical performance']",classical,performance,classical/performance
1097,András Schiff,0.992225806,0.378516129,313494.6774,0.062394516,0.913483871,0.108348387,-29.66883871,0.042745161,111.6160968,0.307558065,31.77419355,0,1,62,"['classical', 'classical performance', 'classical piano']",classical,performance,classical/performance
12294,José van Dam,0.964,0.217,1093733,0.356,0.0604,0.284,-14.5,0.0613,85.182,0.0558,37,2,1,1,"['classical bass', 'classical performance', 'opera']",classical,performance,classical/performance
17556,Nikolaus Harnoncourt,0.98,0.2405,336640,0.11905,0.519183333,0.196216667,-23.17266667,0.0384,112.5521667,0.131816667,38.5,2,0,6,"['choral', 'classical performance', 'orchestral performance']",classical,performance,classical/performance
8143,Frans Brüggen,0.929,0.6295,139246.5,0.3015,0.566,0.2585,-17.53,0.0535,118.2375,0.7645,25.5,4,1,2,['classical performance'],classical,performance,classical/performance
9931,Hermann Busch,0.989,0.4505,584060,0.0816,0.7805,0.1156,-20.569,0.04515,105.9615,0.3635,0,3,1,4,['historic classical performance'],classical,performance,classical/performance
22747,Sumi Jo,0.932,0.467,249240,0.237,0.000116,0.151,-17.068,0.164,107.11,0.23,51,7,0,1,"['classical soprano', 'korean classical performance', 'opera']",classical,performance,classical/performance
10832,Jaime Laredo,0.944,0.24685,488660,0.08685,0.79,0.14065,-23.4685,0.041775,86.4775,0.163425,34.25,10,1,4,['classical performance'],classical,performance,classical/performance
10414,Ingrid Haebler,0.98175,0.40875,632920,0.1503,0.59525,0.080175,-19.787,0.0426,124.25375,0.25275,41.75,9,1,4,['classical performance'],classical,performance,classical/performance
26740,YUNDI,0.972,0.296,282000,0.232,0.785,0.0982,-20.553,0.0349,96.227,0.393,51,8,0,2,"['chinese classical performance', 'classical piano']",classical,performance,classical/performance
15568,Mariinsky Orchestra,0.9545,0.1395,177286.5,0.022845,0.869,0.09255,-29.865,0.0378,136.3745,0.04915,51,7,1,2,"['classical performance', 'orchestra']",classical,performance,classical/performance
4666,Claudio Scimone,0.956,0.43325,253936.75,0.14275,0.6735,0.28225,-20.034,0.054975,109.188,0.471575,20.5,2,1,4,['classical performance'],classical,performance,classical/performance
562,Alan Gilbert,0.907,0.468583333,192716.75,0.274583333,0.000823723,0.16585,-12.92616667,0.055741667,102.9020833,0.43525,0.75,0,1,12,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
2349,Bergen Philharmonic Orchestra,0.95,0.407,160653,0.00722,0.0375,0.121,-38.706,0.0391,131.535,0.165,46,4,1,1,"['classical performance', 'orchestra']",classical,performance,classical/performance
26008,Vienna State Opera Chorus,0.924540541,0.297837838,298960.1892,0.201041351,0.11496137,0.290356757,-20.78464865,0.106862162,98.67478378,0.228027027,8.054054054,7,1,37,"['austrian choir', 'classical performance', 'opera', 'opera chorus']",classical,performance,classical/performance
15637,Mariss Jansons,0.9665,0.1846,715073,0.1835,0.8975,0.10325,-17.7345,0.0396,106.822,0.1048,29,2,1,4,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
21163,Sandrine Piau,0.964,0.394,308227,0.0883,0.00137,0.0807,-20.867,0.0538,121.678,0.0914,48,5,1,1,"['classical performance', 'classical soprano', 'opera']",classical,performance,classical/performance
18022,Orchestra dell'Accademia Nazionale di Santa Cecilia,0.949445783,0.310508434,215705.506,0.160806627,0.058297729,0.252998795,-19.43673494,0.057625301,100.0551446,0.168210843,3.421686747,7,1,83,"['classical performance', 'opera']",classical,performance,classical/performance
5749,Dawn Upshaw,0.7215,0.0866,1087660,0.10025,0.623,0.153,-19.64,0.04035,81.3595,0.03055,40.5,10,0,2,"['classical performance', 'classical soprano', 'opera']",classical,performance,classical/performance
25445,Trevor Pinnock,0.89292,0.42184,280238.96,0.190224,0.49554064,0.140008,-19.31572,0.041928,115.5502,0.459736,36.12,1,1,25,"['classical performance', 'harpsichord', 'historically informed performance', 'orchestral performance']",classical,performance,classical/performance
21143,San Francisco Symphony,0.968,0.0634,259333,0.0216,0.954,0.117,-23.377,0.0447,66.201,0.0343,39,4,1,1,"['classical performance', 'orchestra']",classical,performance,classical/performance
11311,Jeremy Denk,0.958,0.25,364093,0.135,0.0349,0.0477,-18.615,0.0488,94.404,0.179,53,9,1,2,"['classical performance', 'classical piano']",classical,performance,classical/performance
4615,Clara Haskil,0.986666667,0.334,368353.3333,0.153683333,0.489333333,0.10645,-17.50816667,0.051283333,93.6245,0.3905,0,10,1,6,['classical performance'],classical,performance,classical/performance
20087,Richard Bonynge,0.9645,0.3145625,250634.75,0.20641875,0.108835025,0.2232625,-17.2065,0.05035625,101.786625,0.263825,36.0625,7,1,32,"['classical performance', 'opera']",classical,performance,classical/performance
9902,Hephzibah Menuhin,0.979,0.427666667,321293.3333,0.113666667,0.119666667,0.155333333,-19.07633333,0.055733333,84.203,0.513666667,0,5,1,6,['historic classical performance'],classical,performance,classical/performance
8252,Freire,0.963,0.228,165800,0.38,0.000164,0.242,-8.264,0.0337,84.158,0.369,0,3,1,1,"['classical performance', 'classical piano']",classical,performance,classical/performance
16609,Mischa Maisky,0.982,0.15385,234728.8333,0.031311667,0.865166667,0.085816667,-29.9305,0.044183333,94.73383333,0.09025,39,2,1,6,"['classical', 'classical cello', 'classical performance']",classical,performance,classical/performance
1877,BBC Philharmonic,0.927333333,0.112233333,528746.6667,0.017593333,0.583333333,0.087966667,-33.20533333,0.047633333,73.25866667,0.0437,51.66666667,10,1,3,"['classic soundtrack', 'classical performance', 'orchestra', 'radio symphony']",classical,performance,classical/performance
15509,Maria João Pires,0.99475,0.44525,245606.75,0.059245,0.92225,0.095875,-27.84225,0.0555,98.45525,0.2205,42.75,5,1,8,"['classical', 'classical performance', 'classical piano']",classical,performance,classical/performance
26112,Vladimir Ashkenazy,0.983055556,0.289766667,319281.0556,0.049277778,0.876277778,0.123205556,-27.8135,0.040944444,87.976,0.117788889,37.44444444,10,1,18,"['classical', 'classical performance']",classical,performance,classical/performance
25121,Tiësto,0.0468405,0.663,222510.9444,0.812222222,0.171411815,0.126372222,-5.25,0.069611111,126.1969444,0.349033333,66.72222222,1,0,18,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'trance', 'tropical house']",edm,electro house,edm/electro house
13295,Krewella,0.00699,0.611,262040,0.831,0.002016667,0.236666667,-2.68,0.0739,127.97,0.556666667,53,9,1,6,"['big room', 'brostep', 'catstep', 'dance pop', 'edm', 'electra', 'electro house']",edm,electro house,edm/electro house
4224,Cheat Codes,0.159653333,0.643583333,180281.25,0.7615,0.011091667,0.194183333,-4.908583333,0.09865,121.1689167,0.548833333,68,9,1,12,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'pop rap', 'post-teen pop', 'tropical house']",rap,electro house,rap/electro house
21900,Skrillex,0.042232148,0.599611111,249955.2963,0.884388889,0.026245085,0.24062037,-3.517962963,0.167794444,136.7076296,0.397853704,57.90740741,5,1,54,"['brostep', 'complextro', 'edm', 'electro', 'electro house']",edm,electro house,edm/electro house
25507,Tritonal,0.0371,0.566,214372.5,0.7555,0,0.148,-5.2825,0.03905,126.5475,0.3795,56.5,1,1,2,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",edm,electro house,edm/electro house
15232,Mako,0.1561,0.402666667,226075.1667,0.72,0.001386667,0.245183333,-5.828166667,0.1,144.0908333,0.347833333,65.5,2,0,6,"['big room', 'deep tropical house', 'edm', 'electro house', 'indie poptimism', 'pop edm', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
15146,Madeon,0.00862,0.397,220022.5,0.8395,0,0.33,-3.66125,0.0962,152.83375,0.32975,61.25,0,1,4,"['big room', 'complextro', 'edm', 'electro house', 'electropop', 'filter house']",edm,electro house,edm/electro house
19204,Porter,0.142,0.301,322013,0.676,3.85E-06,0.123,-6.66,0.0344,134.973,0.13,58,6,1,2,"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'progressive electro house']",edm,electro house,edm/electro house
9486,HIM,0.009405,0.4585,248653.5,0.8175,0.034,0.533,-4.123,0.04975,136.049,0.518,46.5,7,1,4,"['big room', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
6627,Dzeko,0.13008,0.684333333,182396,0.908666667,0.000138,0.103533333,-3.460333333,0.052066667,126.6456667,0.664333333,71.66666667,5,0,3,"['big room', 'canadian electronic', 'deep big room', 'electro house', 'pop edm']",edm,electro house,edm/electro house
2707,Bingo Players,0.042968,0.7556,215363.6,0.7722,0.36648071,0.3552,-5.5464,0.05024,127.1724,0.4916,52.6,7,1,5,"['big room', 'deep big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house']",edm,electro house,edm/electro house
21685,Showtek,0.003503333,0.655666667,217487,0.965666667,0.015866667,0.239433333,-3.492666667,0.103,127.973,0.446,56.33333333,5,0,3,"['big room', 'classic hardstyle', 'deep big room', 'edm', 'electro house', 'euphoric hardstyle', 'progressive electro house', 'progressive house']",edm,electro house,edm/electro house
3653,Calvin Harris,0.098308245,0.687653061,227976.449,0.841204082,0.031862554,0.196881633,-4.195285714,0.052077551,122.2838367,0.585326531,65.75510204,11,0,49,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",edm,electro house,edm/electro house
1814,Axwell,0.031016667,0.546666667,273586,0.826666667,0.23199438,0.2577,-5.910166667,0.052083333,128.686,0.508,59.5,7,0,6,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",edm,electro house,edm/electro house
18201,Otto Knows,0.003765,0.6305,275187,0.813,0.06965,0.0772,-6.6935,0.0468,125.9635,0.1687,55,3,1,4,"['big room', 'dance pop', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
7724,Feint,0.134,0.377,234475,0.858,0.00185,0.0985,-4.9,0.148,174.751,0.117,60,11,0,1,"['catstep', 'chillstep', 'edm', 'electro house', 'gaming edm']",edm,electro house,edm/electro house
1529,Armand Van Helden,0.013992857,0.732142857,291123.8571,0.783571429,0.137897714,0.177985714,-5.266714286,0.197657143,127.8385714,0.742571429,54,1,1,7,"['deep groove house', 'deep house', 'disco house', 'edm', 'electro house', 'house', 'speed garage', 'uk dance', 'vocal house']",edm,electro house,edm/electro house
7327,Eric Prydz,0.002489571,0.595714286,196547.1429,0.844,0.33982,0.566571429,-5.943571429,0.229871429,126.452,0.5133,60,10,1,7,"['big room', 'disco house', 'edm', 'electro house', 'house', 'progressive house', 'vocal house']",edm,electro house,edm/electro house
19736,Raven,0.059835,0.394,220813.5,0.778,0.48015,0.2785,-9.6085,0.137,115.0225,0.3565,37.5,9,1,4,"['deep big room', 'electro house', 'gaming edm', 'pop edm']",edm,electro house,edm/electro house
25553,Tujamo,0.009404,0.6728,216682.6,0.9256,0.5924,0.2352,-3.8228,0.18522,127.0964,0.4846,65,5,0,5,"['big room', 'dance pop', 'deep big room', 'edm', 'electro house', 'house', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
25953,Vicetone,0.096544,0.6078,208460.6,0.8638,0.3660604,0.2516,-3.137,0.07854,126.2358,0.3376,69.4,5,1,5,"['big room', 'catstep', 'edm', 'electro house', 'gaming edm', 'pop edm', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
22515,Steve Aoki,0.09053381,0.651571429,254376.0952,0.735904762,0.142702277,0.184395238,-5.085428571,0.103604762,130.0644286,0.455904762,63.0952381,1,1,21,"['big room', 'dance pop', 'edm', 'electro house', 'tropical house']",edm,electro house,edm/electro house
4412,Chris Lake,0.016265,0.751666667,270371.8333,0.854833333,0.153148817,0.287333333,-4.526333333,0.059866667,124.831,0.5665,62.16666667,4,0,6,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'melbourne bounce', 'progressive house']",edm,electro house,edm/electro house
677,Alesso,0.098457143,0.5325,206330.7143,0.796357143,0.000640322,0.20055,-4.369571429,0.051764286,123.1275,0.372214286,62.92857143,2,1,14,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
16205,Mesto,0.0272,0.727,179217,0.912,0.000443,0.118,-3.594,0.0377,126.023,0.671,72,8,0,2,"['big room', 'deep big room', 'dutch edm', 'edm', 'electro house', 'future house', 'pop edm']",edm,electro house,edm/electro house
17620,Nitro Fun,0.000611,0.627,259355,0.991,0.675,0.396,-2.9,0.0804,128.007,0.516,53,1,0,2,"['catstep', 'complextro', 'edm', 'electro house', 'gaming edm']",edm,electro house,edm/electro house
6177,Dirty South,0.00292,0.478,226867,0.818,0.00789,0.438,-5.076,0.0377,127.953,0.163,60,4,1,1,"['australian dance', 'big room', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house']",edm,electro house,edm/electro house
6289,Don Diablo,0.106066667,0.695,229220,0.78,1.62E-06,0.118,-4.25,0.0782,117.9876667,0.694333333,59.33333333,8,1,3,"['big room', 'deep big room', 'edm', 'electro house', 'future house', 'house', 'pop', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
5355,DallasK,0.00259,0.66,254879,0.652,0,0.0673,-4.747,0.0582,127.977,0.167,56,8,1,2,"['complextro', 'deep big room', 'electro house', 'pop edm']",edm,electro house,edm/electro house
15877,Matoma,0.074571429,0.643428571,209627.2857,0.752,0.000555899,0.229714286,-5.012,0.051971429,118.567,0.447428571,67.71428571,6,1,7,"['dance pop', 'deep tropical house', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop edm', 'tropical house']",edm,electro house,edm/electro house
7709,Fedde Le Grand,0.00494,0.632,168095,0.88,0.0131,0.0634,-6.263,0.0381,126.054,0.552,50,3,0,2,"['big room', 'deep big room', 'disco house', 'dutch house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
20929,SNBRN,0.1353,0.79,251618,0.75,0.1533,0.1255,-4.943,0.0582,124.014,0.282,59.5,7,0,2,"['bass house', 'edm', 'electro house', 'house', 'pop edm', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
25028,Tim Berg,0.0896,0.49,200992,0.811,0,0.0898,-2.524,0.044,125.965,0.547,54,1,0,3,"['big room', 'edm', 'progressive electro house']",edm,electro house,edm/electro house
27137,deadmau5,0.040605476,0.719058824,361380.4706,0.608911765,0.496460294,0.197014706,-8.038176471,0.071735294,127.8521176,0.374864706,48.23529412,1,1,34,"['big room', 'canadian electronic', 'edm', 'electro house', 'progressive house']",edm,electro house,edm/electro house
22740,Sultan + Shepard,0.009433333,0.501333333,299896,0.815333333,0.502692867,0.417466667,-5.740666667,0.050733333,127.9913333,0.105033333,45.33333333,2,0,3,"['big room', 'canadian electronic', 'deep tropical house', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
21632,Ship Wrek,0.03035,0.622,173744,0.682,0.003935,0.29015,-5.757,0.037,136.5975,0.34585,67.5,7,0,2,"['bass house', 'electro house', 'gaming edm']",edm,electro house,edm/electro house
16203,Mest,0.00138,0.62,167427,0.872,2.76E-05,0.272,-5.351,0.0456,92.525,0.695,46,0,1,2,"['big room', 'deep big room', 'dutch edm', 'edm', 'electro house', 'future house', 'pop edm']",edm,electro house,edm/electro house
16462,Mike Perry,0.0225,0.632,183414,0.575,1.81E-06,0.104,-6.478,0.029,90.037,0.188,74,5,1,1,"['dance pop', 'deep pop edm', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop edm', 'swedish tropical house', 'tropical house']",edm,electro house,edm/electro house
1815,Axwell /\ Ingrosso,0.0472,0.586333333,220217.6667,0.746333333,0,0.232733333,-4.318666667,0.0399,126.049,0.508333333,77.33333333,5,0,3,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",edm,electro house,edm/electro house
9617,Hardwell,0.0214,0.668333333,219231.6667,0.623666667,0.512,0.15,-7.182333333,0.068,135.9753333,0.275333333,54.66666667,11,1,3,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
7167,Emery,0.020135333,0.315666667,220204.6667,0.873333333,0.001534567,0.124433333,-5.380666667,0.128433333,167.9616667,0.337333333,41,10,0,6,"['big room', 'edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",edm,electro house,edm/electro house
6628,Dzeko & Torres,0.00763,0.591,162462,0.931,0.000216,0.153,-2.867,0.0969,129.975,0.17,63,3,1,1,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house']",edm,electro house,edm/electro house
16444,Mike D,0.0484,0.7185,294923.25,0.583,0,0.1176,-8.0165,0.1992,125.29475,0.571,34,1,0,4,"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
9774,Heavy D,0.041688333,0.726666667,270075.6667,0.659333333,0.0002794,0.129666667,-8.593,0.197033333,128.4026667,0.675,44.33333333,11,1,6,"['brostep', 'drum and bass', 'edm', 'electro house', 'liquid funk']",edm,electro house,edm/electro house
